gene,orthologs
Ahg320824,AT2G30750
Ahg320838,AT2G30930
Ahg320841,AT2G30942
Ahg320852,AT3G10060
Ahg320861,AT2G31100
Ahg320865,AT2G31150
Ahg320885,AT2G31350
Ahg320901,AT2G31530
Ahg320921,AT2G31760
Ahg320951,AT2G32060
Ahg320968,AT2G32270
Ahg320982,AT2G32415
Ahg320989,AT2G32500
Ahg320991,AT2G32520
Ahg320998,AT2G32610
Ahg321011,AT2G32765
Ahg321026,AT2G32905
Ahg321053,AT2G33240
Ahg321055,AT2G33255
Ahg321057,AT2G33280
Ahg321074,AT2G33435
Ahg321080,AT2G33500
Ahg321088,AT2G33585
Ahg321098,AT2G33720
Ahg321132,AT2G34080
Ahg321134,AT2G34100
Ahg321137,AT2G34170
Ahg321151,AT2G34357
Ahg321182,AT2G34650
Ahg321185,AT2G34680
Ahg321210,AT2G34940
Ahg321223,AT2G35090
Ahg321255,AT2G35430
Ahg321280,AT2G35658
Ahg321290,AT2G35770
Ahg321332,AT2G36270
Ahg321345,AT2G36360
Ahg321348,AT2G36390
Ahg321364,AT2G36570
Ahg321374,AT2G36690
Ahg321384,AT2G36810
Ahg321394,AT2G36895
Ahg321400,AT2G36970
Ahg321420,AT4G27540
Ahg321443,AT2G37370
Ahg321462,AT2G37620
Ahg321463,AT2G37630
Ahg321464,AT2G37600
Ahg321465,AT2G37620
Ahg321477,AT2G37690
Ahg321478,AT2G37700
Ahg321490,AT2G37870
Ahg321492,AT2G37890
Ahg321495,AT2G37920
Ahg321506,AT2G38020
Ahg321514,AT2G38100
Ahg321517,AT2G38130
Ahg321523,AT2G38185
Ahg321526,AT2G38255
Ahg321537,AT2G38390
Ahg321547,AT2G38480
Ahg321557,AT2G38600
Ahg321574,AT2G38780
Ahg321588,AT2G38920
Ahg321591,AT2G38960
Ahg321593,AT2G38995
Ahg321600,AT2G39060
Ahg321611,AT2G10990
Ahg321615,AT1G30590
Ahg321616,AT2G39250
Ahg321630,AT2G39435
Ahg321633,AT2G39460
Ahg321648,AT2G39640
Ahg321659,AT2G39740
Ahg321672,AT2G39830
Ahg321676,AT2G39855
Ahg321705,AT4G03160
Ahg321717,AT2G40250
Ahg321718,AT2G40260
Ahg321719,AT2G40270
Ahg321760,AT2G40740
Ahg321761,AT2G40750
Ahg321767,AT2G40790
Ahg321769,AT2G40810
Ahg321777,AT2G40900
Ahg321778,AT2G40910
Ahg321788,AT2G41000
Ahg321802,AT2G41160
Ahg321803,AT2G41170
Ahg321816,AT2G41300
Ahg321853,AT2G41690
Ahg321881,AT2G41960
Ahg321902,AT2G42210
Ahg321905,AT2G42250
Ahg321906,AT2G42260
Ahg321920,AT2G42395
Ahg321927,AT2G42470
Ahg321928,AT2G42480
Ahg321945,AT2G42660
Ahg321961,AT2G42820
Ahg321962,AT2G42830
Ahg321975,AT2G42975
Ahg322000,AT2G43235
Ahg322004,AT2G43270
Ahg322009,AT2G43330
Ahg322019,AT2G43465
Ahg322057,AT2G43900
Ahg322062,AT2G43970
Ahg322083,AT2G44170
Ahg322085,AT2G44190
Ahg322090,AT2G44240
Ahg322132,AT2G44690
Ahg322141,AT2G44800
Ahg322142,AT2G44810
Ahg322168,AT1G65680
Ahg322199,AT2G45450
Ahg322202,AT2G45480
Ahg322211,AT2G45580
Ahg322224,AT2G45695
Ahg322261,AT2G46070
Ahg322266,AT2G46130
Ahg322277,AT2G46230
Ahg322281,AT2G46270
Ahg322284,AT2G46290
Ahg322297,AT2G46480
Ahg322326,AT2G46740
Ahg322327,AT2G46760
Ahg322350,AT2G47010
Ahg322358,AT2G47090
Ahg322360,AT2G47115
Ahg322367,AT2G47200
Ahg322371,AT2G47240
Ahg322382,AT2G47370
Ahg322384,AT2G47390
Ahg322424,AT2G47830
Ahg322431,AT2G47900
Ahg322437,AT2G47950
Ahg322443,AT2G48030
Ahg322444,AT2G48060
Ahg322445,AT2G48060
Ahg322448,AT2G48080
Ahg322456,AT2G48130
Ahg322459,AT2G01100
Ahg322461,AT2G01120
Ahg322471,AT2G01250
Ahg322480,AT2G01340
Ahg322482,AT2G01390
Ahg322483,AT2G01400
Ahg322489,AT2G01460
Ahg322499,AT2G01554
Ahg322500,AT2G01560
Ahg322516,AT2G01730
Ahg322531,AT2G01905
Ahg322539,AT5G49465
Ahg322553,AT2G02147
Ahg322556,AT2G02170
Ahg322561,AT2G02240
Ahg322562,AT2G02250
Ahg322563,AT2G02340
Ahg322564,AT2G02350
Ahg322576,AT2G05642
Ahg322589,AT2G02780
Ahg322596,AT4G13770
Ahg322631,AT2G03290
Ahg322639,AT2G03360
Ahg322643,AT2G03390
Ahg322644,AT2G01520
Ahg322661,AT2G03630
Ahg322664,AT2G03670
Ahg322665,AT2G03680
Ahg322675,AT2G03800
Ahg322676,AT2G03820
Ahg322682,AT2G03913
Ahg322683,AT2G03931
Ahg322690,AT2G04031
Ahg322693,AT2G04046
Ahg322696,AT3G11410
Ahg322706,AT3G25610
Ahg322718,AT3G25740
Ahg322721,AT3G25790
Ahg322722,AT3G25810
Ahg322734,AT3G25930
Ahg322753,AT3G26120
Ahg322756,AT3G26140
Ahg322757,AT3G26150
Ahg322778,AT3G26430
Ahg322779,AT3G26440
Ahg322830,AT3G27030
Ahg322831,AT3G27040
Ahg322854,AT3G27300
Ahg322858,AT3G27325
Ahg322865,AT3G27380
Ahg322871,AT3G27420
Ahg322874,AT3G27460
Ahg322901,AT3G27810
Ahg322924,AT3G28190
Ahg322953,AT3G28760
Ahg322957,AT3G28810
Ahg322981,AT3G29050
Ahg323006,AT3G29320
Ahg323007,AT3G29330
Ahg323008,AT3G29340
Ahg323014,AT3G29380
Ahg323016,AT3G29380
Ahg323026,AT3G29970
Ahg323027,AT2G10440
Ahg323032,AT3G30290
Ahg323035,AT3G30350
Ahg323036,AT3G30380
Ahg323041,AT3G29830
Ahg323054,AT4G07526
Ahg323056,AT3G32980
Ahg323059,AT3G42170
Ahg323060,AT3G42180
Ahg323063,AT3G42640
Ahg323064,AT1G43720
Ahg323065,AT5G28664
Ahg323073,AT3G42860
Ahg323077,AT3G43180
Ahg323079,AT3G43210
Ahg323081,AT3G15351
Ahg323091,AT3G43590
Ahg323092,AT3G43600
Ahg323113,AT3G44060
Ahg323127,AT3G44250
Ahg323132,AT3G44300
Ahg323150,AT3G44610
Ahg323159,AT1G29880
Ahg323168,AT3G44830
Ahg323174,AT3G44930
Ahg323187,AT3G45090
Ahg323188,AT3G45100
Ahg323209,AT3G45310
Ahg323223,AT3G21120
Ahg323231,AT3G45650
Ahg323241,AT3G45760
Ahg323258,AT3G45990
Ahg323263,AT3G46040
Ahg323273,AT3G46220
Ahg323301,AT3G46730
Ahg323305,AT3G46770
Ahg323324,AT3G46960
Ahg323329,AT3G47010
Ahg323331,AT3G47030
Ahg323341,AT3G47150
Ahg323349,AT3G47360
Ahg323362,AT3G47490
Ahg323367,AT3G47550
Ahg323370,AT3G47580
Ahg323380,AT3G47720
Ahg323393,AT1G65113
Ahg323394,AT5G62640
Ahg323400,AT3G47960
Ahg323420,AT3G48190
Ahg323421,AT3G48195
Ahg323436,AT3G48360
Ahg323438,AT3G48390
Ahg323445,AT3G48480
Ahg323459,AT3G48660
Ahg323485,AT3G48940
Ahg323502,AT3G49170
Ahg323521,AT3G49380
Ahg323531,AT3G49500
Ahg323545,AT3G49640
Ahg323549,AT3G62120
Ahg323555,AT3G49730
Ahg323570,AT3G49920
Ahg323579,AT3G50020
Ahg323580,AT3G50030
Ahg323582,AT3G50050
Ahg323586,AT3G50100
Ahg323593,AT3G50180
Ahg323632,AT3G50720
Ahg323639,AT3G50780
Ahg323654,AT3G44070
Ahg323657,AT3G50960
Ahg323669,AT3G51080
Ahg323672,AT3G51110
Ahg323679,AT3G51190
Ahg323685,AT3G51270
Ahg323696,AT3G51380
Ahg323700,AT3G51430
Ahg323710,AT3G51560
Ahg323716,AT3G51650
Ahg323719,AT3G51680
Ahg323720,AT3G51710
Ahg323737,AT3G51880
Ahg323748,AT3G52000
Ahg323761,AT3G52115
Ahg323774,AT3G52240
Ahg323817,AT3G52748
Ahg323821,AT3G52780
Ahg323833,AT1G77650
Ahg323835,AT3G52910
Ahg323836,AT3G52920
Ahg323850,AT3G53050
Ahg323856,AT3G53110
Ahg323872,AT3G53270
Ahg323881,AT3G53370
Ahg323893,AT3G53500
Ahg323914,AT3G53750
Ahg323916,AT3G53770
Ahg323917,AT3G53780
Ahg323927,AT3G53890
Ahg323928,AT3G53900
Ahg323930,AT3G53930
Ahg323952,AT3G54160
Ahg323986,AT3G54520
Ahg323992,AT3G54590
Ahg323999,AT3G54670
Ahg324005,AT3G54740
Ahg324008,AT3G54780
Ahg324009,AT3G54790
Ahg324014,AT3G54830
Ahg324018,AT3G54870
Ahg324027,AT3G54970
Ahg324031,AT3G55010
Ahg324032,AT3G55020
Ahg324038,AT3G55080
Ahg324042,AT3G55160
Ahg324045,AT3G55190
Ahg324076,AT3G55530
Ahg324077,AT3G55540
Ahg324082,AT3G55605
Ahg324090,AT3G55680
Ahg324130,AT3G56100
Ahg324140,AT3G56210
Ahg324152,AT3G56350
Ahg324161,AT3G56480
Ahg324164,AT3G56520
Ahg324165,AT5G50220
Ahg324170,AT3G56590
Ahg324175,AT3G56630
Ahg324178,AT3G56660
Ahg324181,AT3G56700
Ahg324194,AT3G56870
Ahg324196,AT3G56891
Ahg324207,AT3G56980
Ahg324222,AT3G57130
Ahg324226,AT3G57160
Ahg324227,AT3G57170
Ahg324229,AT3G57190
Ahg324236,AT3G57280
Ahg324269,AT3G57680
Ahg324272,AT3G57790
Ahg324277,AT3G57860
Ahg324296,AT3G58090
Ahg324310,AT3G58220
Ahg324311,AT3G58230
Ahg324316,AT3G58290
Ahg324326,AT3G58460
Ahg324343,AT3G58650
Ahg324401,AT3G59260
Ahg324413,AT3G59430
Ahg324433,AT3G59760
Ahg324441,AT3G59845
Ahg324444,AT3G59880
Ahg324460,AT1G06630
Ahg324483,AT3G60290
Ahg324496,AT3G60440
Ahg324506,AT3G60570
Ahg324508,AT1G48200
Ahg324510,AT3G60620
Ahg324535,AT2G45540
Ahg324546,AT3G61150
Ahg324558,AT3G61250
Ahg324562,AT3G61310
Ahg324578,AT3G61450
Ahg324615,AT3G61760
Ahg324617,AT3G61780
Ahg324619,AT3G61800
Ahg324620,AT3G61810
Ahg324630,AT3G61900
Ahg324657,AT3G62220
Ahg324667,AT3G62330
Ahg324693,AT3G62680
Ahg324722,AT3G62990
Ahg324725,AT3G63020
Ahg324733,AT3G63080
Ahg324745,AT3G63210
Ahg324760,AT3G63360
Ahg324761,AT3G63370
Ahg324763,AT3G63390
Ahg324764,AT3G63400
Ahg324777,AT3G63530
Ahg324780,AT5G26880
Ahg324798,AT5G01850
Ahg324861,AT5G01180
Ahg324871,AT5G01075
Ahg324881,AT1G12350
Ahg324883,AT5G02100
Ahg324894,AT5G02210
Ahg324904,AT5G02320
Ahg324943,AT5G02840
Ahg324948,AT5G02890
Ahg324952,AT5G02940
Ahg324953,AT5G02950
Ahg324957,AT5G03000
Ahg324960,AT5G03050
Ahg325028,AT5G03770
Ahg325029,AT5G03790
Ahg325035,AT5G03850
Ahg325049,AT5G04000
Ahg325054,AT5G04047
Ahg325069,AT5G04220
Ahg325092,AT5G04490
Ahg325107,AT5G04700
Ahg325121,AT5G04850
Ahg325141,AT5G05070
Ahg325146,AT5G05120
Ahg325150,AT5G05160
Ahg325157,AT5G05240
Ahg325159,AT5G05260
Ahg325169,AT2G16520
Ahg325170,AT5G05360
Ahg325171,AT5G05365
Ahg325175,AT5G05440
Ahg325180,AT5G05490
Ahg325212,AT5G05870
Ahg325218,AT5G05940
Ahg325224,AT5G05990
Ahg325233,AT3G11510
Ahg325246,AT5G06265
Ahg325255,AT3G13640
Ahg325294,AT5G06760
Ahg325295,AT5G06770
Ahg325325,AT5G07100
Ahg325328,AT5G07130
Ahg325332,AT5G07170
Ahg325337,AT5G07210
Ahg325354,AT5G07390
Ahg325356,AT1G69940
Ahg325378,AT5G07630
Ahg325380,AT5G07670
Ahg325389,AT5G07800
Ahg325399,AT5G07930
Ahg325400,AT5G07950
Ahg325405,AT5G08020
Ahg325438,AT5G08410
Ahg325441,AT5G08440
Ahg325447,AT5G08505
Ahg325456,AT5G08580
Ahg325471,AT5G08760
Ahg325480,AT5G09260
Ahg325490,AT5G09380
Ahg325492,AT5G09400
Ahg325494,AT5G09420
Ahg325507,AT5G09560
Ahg325508,AT5G09580
Ahg325518,AT5G09730
Ahg325521,AT5G09760
Ahg325538,AT5G09910
Ahg325545,AT5G09980
Ahg325580,AT5G65270
Ahg325603,AT5G10630
Ahg325615,AT5G10770
Ahg325616,AT5G10780
Ahg325618,AT5G10800
Ahg325637,AT5G11020
Ahg325643,AT5G11100
Ahg325645,AT5G11130
Ahg325650,AT5G11210
Ahg325654,AT5G11240
Ahg325665,AT5G11360
Ahg325669,AT5G11410
Ahg325696,AT5G11710
Ahg325730,AT5G12060
Ahg325766,AT5G12440
Ahg325778,AT5G12920
Ahg325786,AT5G13000
Ahg325857,AT5G13830
Ahg325866,AT5G13940
Ahg325871,AT5G14000
Ahg325890,AT5G14180
Ahg325917,AT5G14470
Ahg325922,AT5G14520
Ahg325929,AT5G14600
Ahg325935,AT5G14670
Ahg325939,AT5G14710
Ahg325951,AT5G14880
Ahg325952,AT5G14890
Ahg325967,AT5G15100
Ahg325972,AT5G15150
Ahg325975,AT5G15180
Ahg326001,AT5G15470
Ahg326016,AT5G15660
Ahg326030,AT5G15802
Ahg326041,AT5G15920
Ahg326056,AT5G16090
Ahg326057,AT5G16100
Ahg326063,AT5G16170
Ahg326092,AT5G16490
Ahg326097,AT5G16530
Ahg326101,AT4G22100
Ahg326105,AT5G16630
Ahg326109,AT5G16700
Ahg326110,AT5G16715
Ahg326112,AT5G16740
Ahg326139,AT5G17050
Ahg326143,AT5G17110
Ahg326150,AT5G17200
Ahg326186,AT5G17570
Ahg326200,AT5G17720
Ahg326204,AT5G17780
Ahg326211,AT4G12000
Ahg326224,AT5G18100
Ahg326229,AT5G18150
Ahg326242,AT5G18270
Ahg326244,AT5G18290
Ahg326260,AT5G18510
Ahg326285,AT5G18890
Ahg326314,AT5G19175
Ahg326316,AT5G19170
Ahg326319,AT5G19200
Ahg326329,AT5G19315
Ahg326334,AT5G19360
Ahg326378,AT5G19830
Ahg326382,AT5G19860
Ahg326421,AT5G20260
Ahg326432,AT5G20390
Ahg326467,AT5G20860
Ahg326484,AT5G21030
Ahg326514,AT5G22030
Ahg326521,AT2G22340
Ahg326528,AT5G22180
Ahg326529,AT5G22160
Ahg326545,AT5G22370
Ahg326573,AT5G22790
Ahg326581,AT5G22860
Ahg326585,AT5G22890
Ahg326587,AT5G22910
Ahg326599,AT5G23020
Ahg326601,AT5G23035
Ahg326692,AT5G24040
Ahg326701,AT5G24140
Ahg326708,AT4G19640
Ahg326713,AT5G24270
Ahg326734,AT5G24410
Ahg326737,AT5G24440
Ahg326738,AT5G24450
Ahg326742,AT5G24500
Ahg326746,AT5G24560
Ahg326748,AT5G24590
Ahg326799,AT5G25320
Ahg326806,AT5G25390
Ahg326811,AT5G25425
Ahg326812,AT5G25430
Ahg326853,AT5G25980
Ahg326855,AT5G26010
Ahg326861,AT5G26080
Ahg326886,AT5G26742
Ahg326902,AT5G26770
Ahg326904,AT5G26800
Ahg326918,AT5G27010
Ahg326933,AT5G27720
Ahg326950,AT5G27530
Ahg326953,AT5G27495
Ahg326968,AT5G27350
Ahg326972,AT3G49120
Ahg326979,AT1G24350
Ahg326985,AT5G27140
Ahg326991,AT5G27970
Ahg327005,AT5G28180
Ahg327008,AT5G28288
Ahg327025,AT5G28830
Ahg327035,AT5G67100
Ahg327036,AT4G06534
Ahg327037,AT4G06598
Ahg327041,AT4G06676
Ahg327070,AT4G08920
Ahg327073,AT4G08040
Ahg327082,AT4G08280
Ahg327088,AT4G08350
Ahg327089,AT4G08370
Ahg327097,AT4G08550
Ahg327107,AT4G08869
Ahg327109,AT4G08780
Ahg327116,AT3G49000
Ahg327144,AT4G09610
Ahg327146,AT4G09640
Ahg327156,AT4G09740
Ahg327171,AT4G09965
Ahg327172,AT4G09970
Ahg327181,AT4G10060
Ahg327182,AT4G10070
Ahg327188,AT4G10130
Ahg327202,AT4G27540
Ahg327206,AT3G45800
Ahg327211,AT4G10440
Ahg327213,AT4G10457
Ahg327243,AT4G10890
Ahg327245,AT4G10895
Ahg327250,AT4G10940
Ahg327268,AT4G11175
Ahg327275,AT4G11280
Ahg327291,AT4G11485
Ahg327303,AT4G11670
Ahg327304,AT4G11680
Ahg327309,AT5G57350
Ahg327310,AT4G11750
Ahg327322,AT4G11940
Ahg327329,AT4G12010
Ahg327335,AT4G12080
Ahg327338,AT4G12100
Ahg327340,AT4G12120
Ahg327342,AT4G12140
Ahg327347,AT4G12300
Ahg327351,AT4G12350
Ahg327370,AT4G12610
Ahg327388,AT4G04260
Ahg327396,AT4G04450
Ahg327414,AT4G04800
Ahg327420,AT3G12000
Ahg327423,AT4G04900
Ahg327448,AT4G05210
Ahg327454,AT4G05390
Ahg327458,AT4G05430
Ahg327467,AT4G03590
Ahg327471,AT4G03540
Ahg327489,AT4G03220
Ahg327516,AT4G02850
Ahg327540,AT4G02620
Ahg327556,AT4G02430
Ahg327563,AT4G02380
Ahg327582,AT4G27540
Ahg327595,AT4G02050
Ahg327610,AT4G01890
Ahg327611,AT4G01883
Ahg327627,AT4G01630
Ahg327634,AT4G01550
Ahg327641,AT4G01460
Ahg327645,AT4G01420
Ahg327649,AT4G01360
Ahg327672,AT4G01060
Ahg327675,AT4G01030
Ahg327678,AT4G01010
Ahg327681,AT4G00940
Ahg327685,AT2G28280
Ahg327689,AT4G00850
Ahg327694,AT4G00800
Ahg327720,AT4G00530
Ahg327725,AT4G00480
Ahg327726,AT4G00467
Ahg327738,AT4G00340
Ahg327739,AT4G00335
Ahg327748,AT4G07526
Ahg327750,AT4G00210
Ahg327754,AT4G00170
Ahg327775,AT4G38130
Ahg327776,AT4G38140
Ahg327784,AT4G38220
Ahg327803,AT4G38470
Ahg327813,AT4G38560
Ahg327819,AT4G38640
Ahg327837,AT4G38870
Ahg327841,AT4G38910
Ahg327853,AT4G39020
Ahg327857,AT4G39050
Ahg327864,AT4G39130
Ahg327879,AT4G39290
Ahg327886,AT1G19740
Ahg327889,AT4G39390
Ahg327908,AT4G39560
Ahg327926,AT4G39756
Ahg327935,AT4G39830
Ahg327944,AT4G39917
Ahg327957,AT4G40030
Ahg327981,AT4G37920
Ahg328000,AT4G37720
Ahg328011,AT4G37608
Ahg328029,AT4G37400
Ahg328030,AT4G37380
Ahg328051,AT4G36945
Ahg328078,AT3G50820
Ahg328081,AT4G36870
Ahg328082,AT4G36860
Ahg328084,AT4G36840
Ahg328104,AT4G36650
Ahg328109,AT4G36600
Ahg328110,AT4G36590
Ahg328116,AT4G36520
Ahg328130,AT4G36350
Ahg328137,AT4G36210
Ahg328146,AT4G36070
Ahg328154,AT4G36000
Ahg328155,AT4G35987
Ahg328161,AT4G35910
Ahg328172,AT4G35810
Ahg328182,AT4G35700
Ahg328199,AT4G35520
Ahg328213,AT4G35335
Ahg328224,AT4G35230
Ahg328231,AT4G35160
Ahg328280,AT4G34600
Ahg328285,AT4G34555
Ahg328304,AT4G34370
Ahg328320,AT1G73700
Ahg328325,AT4G34190
Ahg328326,AT4G34180
Ahg328336,AT4G34100
Ahg328341,AT4G34030
Ahg328350,AT4G33945
Ahg328381,AT4G33565
Ahg328389,AT4G33495
Ahg328390,AT4G33490
Ahg328395,AT4G33440
Ahg328405,AT4G33330
Ahg328437,AT4G32950
Ahg328440,AT4G32920
Ahg328460,AT4G32717
Ahg328471,AT4G32620
Ahg328472,AT4G32610
Ahg328473,AT4G32600
Ahg328475,AT4G32570
Ahg328503,AT4G32285
Ahg328525,AT4G32040
Ahg328538,AT4G31900
Ahg328542,AT4G31870
Ahg328547,AT4G31805
Ahg328551,AT4G31760
Ahg328561,AT4G31660
Ahg328571,AT4G31520
Ahg328572,AT1G13070
Ahg328581,AT4G31420
Ahg328588,AT4G31350
Ahg328593,AT4G31300
Ahg328596,AT4G31250
Ahg328609,AT4G31115
Ahg328615,AT4G31020
Ahg328625,AT4G30935
Ahg328649,AT4G30662
Ahg328652,AT4G30640
Ahg328660,AT4G30560
Ahg328661,AT4G30550
Ahg328673,AT4G30430
Ahg328678,AT4G30380
Ahg328739,AT4G29750
Ahg328749,AT4G29658
Ahg328753,AT4G29580
Ahg328774,AT4G29340
Ahg328779,AT4G29290
Ahg328786,AT4G29230
Ahg328817,AT4G28820
Ahg328819,AT4G28770
Ahg328829,AT4G28690
Ahg328832,AT4G28650
Ahg328837,AT4G28600
Ahg328856,AT4G28395
Ahg328861,AT4G28350
Ahg328874,AT4G28210
Ahg328880,AT4G28130
Ahg328881,AT4G28110
Ahg328883,AT4G28090
Ahg328884,AT4G28088
Ahg328890,AT4G28030
Ahg328905,AT4G27870
Ahg328915,AT4G27750
Ahg328916,AT4G27745
Ahg328921,AT4G27710
Ahg328945,AT4G27500
Ahg328949,AT4G27460
Ahg328954,AT4G27420
Ahg329002,AT4G26830
Ahg329010,AT4G26740
Ahg329014,AT5G55300
Ahg329032,AT4G26510
Ahg329038,AT4G26440
Ahg329043,AT4G26390
Ahg329048,AT4G26300
Ahg329065,AT4G26120
Ahg329070,AT4G26070
Ahg329078,AT4G25980
Ahg329088,AT4G25850
Ahg329091,AT4G25820
Ahg329104,AT5G52530
Ahg329112,AT4G25570
Ahg329122,AT4G25440
Ahg329150,AT4G25150
Ahg329179,AT4G24860
Ahg329184,AT4G24800
Ahg329195,AT4G24680
Ahg329212,AT4G24500
Ahg329238,AT4G24204
Ahg329260,AT4G23990
Ahg329280,AT4G23770
Ahg329281,AT4G23760
Ahg329299,AT4G23540
Ahg329301,AT4G23520
Ahg329316,AT4G23170
Ahg329317,AT4G23120
Ahg329320,AT4G23090
Ahg329351,AT4G22760
Ahg329352,AT4G22756
Ahg329373,AT4G22520
Ahg329375,AT4G22470
Ahg329378,AT4G22390
Ahg329380,AT4G22390
Ahg329383,AT4G22370
Ahg329405,AT4G22140
Ahg329411,AT4G22070
Ahg329423,AT4G21910
Ahg329436,AT4G21770
Ahg329467,AT4G21420
Ahg329472,AT4G21323
Ahg329479,AT4G21220
Ahg329483,AT4G21190
Ahg329490,AT4G21120
Ahg329492,AT4G21105
Ahg329500,AT4G21000
Ahg329501,AT4G20990
Ahg329503,AT4G20970
Ahg329505,AT4G20940
Ahg329506,AT4G20930
Ahg329509,AT4G20900
Ahg329520,AT4G20790
Ahg329536,AT4G20350
Ahg329539,AT4G20325
Ahg329544,AT4G20260
Ahg329563,AT4G20000
Ahg329571,AT4G19950
Ahg329573,AT4G19905
Ahg329576,AT4G19880
Ahg329577,AT4G19865
Ahg329582,AT4G19810
Ahg329610,AT4G19360
Ahg329612,AT4G19330
Ahg329616,AT4G19191
Ahg329621,AT4G19150
Ahg329623,AT4G19130
Ahg329638,AT4G19003
Ahg329654,AT4G18823
Ahg329668,AT4G18660
Ahg329677,AT4G18590
Ahg329707,AT4G18290
Ahg329709,AT4G18270
Ahg329713,AT4G18180
Ahg329722,AT4G18080
Ahg329738,AT4G17895
Ahg329741,AT4G17860
Ahg329742,AT4G17850
Ahg329750,AT4G17770
Ahg329751,AT4G17760
Ahg329753,AT4G17740
Ahg329757,AT4G17713
Ahg329762,AT4G17670
Ahg329795,AT4G17330
Ahg329810,AT4G17180
Ahg329812,AT4G17160
Ahg329817,AT4G17085
Ahg329829,AT4G16835
Ahg329832,AT4G16807
Ahg329840,AT4G16730
Ahg329848,AT4G16620
Ahg329850,AT4G16600
Ahg329873,AT4G16400
Ahg329886,AT4G16260
Ahg329901,AT4G16141
Ahg329916,AT4G15975
Ahg329917,AT4G15960
Ahg329936,AT4G15770
Ahg329949,AT4G15650
Ahg329955,AT4G15563
Ahg329973,AT4G15415
Ahg329979,AT4G15290
Ahg329983,AT4G15250
Ahg329987,AT4G15215
Ahg330001,AT4G15053
Ahg330015,AT4G14920
Ahg330033,AT4G14785
Ahg330043,AT4G14690
Ahg330049,AT4G14640
Ahg330052,AT4G14610
Ahg330061,AT4G14510
Ahg330097,AT4G14180
Ahg330101,AT4G14147
Ahg330113,AT4G14050
Ahg330119,AT4G13970
Ahg330120,AT4G13968
Ahg330172,AT5G35180
Ahg330174,ATCG01280
Ahg330181,AT5G35338
Ahg330184,AT5G35380
Ahg330185,AT5G35390
Ahg330190,AT5G35520
Ahg330218,AT5G35930
Ahg330235,AT5G36300
Ahg330245,AT5G36880
Ahg330249,AT5G36925
Ahg330253,AT5G36970
Ahg330259,AT4G00930
Ahg330263,AT5G37060
Ahg330267,AT5G37300
Ahg330282,AT5G37474
Ahg330283,AT5G37478
Ahg330287,AT5G37520
Ahg330292,AT5G37590
Ahg330293,AT5G37590
Ahg330308,AT5G37740
Ahg330314,AT5G37810
Ahg330331,AT5G42070
Ahg330332,AT5G42040
Ahg330340,AT5G41970
Ahg330375,AT5G41480
Ahg330382,AT5G41390
Ahg330390,AT5G41310
Ahg330452,AT5G40570
Ahg330454,AT5G40550
Ahg330455,AT5G40530
Ahg330465,AT2G25230
Ahg330471,AT5G40360
Ahg330483,AT5G40230
Ahg330484,AT5G40210
Ahg330485,AT3G28150
Ahg330506,AT5G39960
Ahg330513,AT5G39880
Ahg330519,ATCG01000
Ahg330549,AT5G39440
Ahg330553,AT5G39400
Ahg330565,AT5G39280
Ahg330566,AT5G39290
Ahg330592,AT4G39600
Ahg330600,AT5G38680
Ahg330601,AT5G38670
Ahg330612,AT5G38490
Ahg330628,AT5G38360
Ahg330642,AT5G38130
Ahg330647,AT5G38090
Ahg330648,AT5G38070
Ahg330654,AT5G37970
Ahg330664,AT5G47710
Ahg330665,AT5G47700
Ahg330667,AT5G47680
Ahg330672,AT5G47635
Ahg330673,AT5G47630
Ahg330675,AT5G47600
Ahg330701,AT5G47350
Ahg330713,AT5G47150
Ahg330732,AT5G46980
Ahg330738,AT2G16210
Ahg330742,AT5G46873
Ahg330772,AT5G46530
Ahg330810,AT5G45990
Ahg330831,AT5G45830
Ahg330836,AT5G45780
Ahg330841,AT5G45720
Ahg330871,AT5G45310
Ahg330877,AT2G02350
Ahg330886,AT5G45105
Ahg330887,AT5G45105
Ahg330891,AT5G45040
Ahg330893,AT3G49810
Ahg330900,AT5G44973
Ahg330904,AT5G44870
Ahg330931,AT5G44630
Ahg330935,AT5G44590
Ahg330953,AT5G44430
Ahg330954,AT4G20235
Ahg330958,AT5G44390
Ahg330970,AT5G44300
Ahg330997,AT3G05870
Ahg331018,AT5G43870
Ahg331037,AT5G43680
Ahg331043,AT5G43630
Ahg331045,AT5G43590
Ahg331046,AT5G43580
Ahg331059,AT5G43360
Ahg331067,AT5G43285
Ahg331073,AT5G43240
Ahg331076,AT2G27490
Ahg331106,AT5G42940
Ahg331112,AT5G42880
Ahg331123,AT5G42770
Ahg331125,AT5G42760
Ahg331130,AT5G42700
Ahg331132,AT5G42690
Ahg331135,AT5G42660
Ahg331140,AT1G36095
Ahg331145,AT5G42530
Ahg331146,AT5G42520
Ahg331156,AT3G07610
Ahg331168,AT5G42320
Ahg331170,AT3G29773
Ahg331179,AT5G42230
Ahg331180,AT5G42223
Ahg331182,AT5G42210
Ahg331197,AT5G47850
Ahg331219,AT3G24060
Ahg331222,AT5G48090
Ahg331225,AT5G48120
Ahg331241,AT5G48335
Ahg331244,AT5G48350
Ahg331248,AT5G48390
Ahg331270,AT5G48595
Ahg331280,AT5G48710
Ahg331293,AT5G48880
Ahg331298,AT5G28927
Ahg331300,AT5G48945
Ahg331317,AT3G49610
Ahg331322,AT1G60170
