gene,orthologs
TraesCS7B02G095300,AT1G18160
TraesCS4D02G273900,AT3G22490
TraesCS4D02G273900,AT5G27980
TraesCS4D02G273900,AT3G22500
TraesCS3A02G291300,AT2G42390
TraesCS7D02G111100,AT1G24470
TraesCS4B02G265100,AT5G47530
TraesCS4B02G265100,AT5G48750
TraesCS4B02G265100,AT4G17280
TraesCS4B02G265100,AT3G59070
TraesCS6B02G272700,AT1G78610
TraesCS6B02G272700,AT2G17000
TraesCS6B02G272700,AT1G49260
TraesCS6B02G272700,AT2G17010
TraesCS6B02G272700,AT1G53470
TraesCS6B02G272700,AT3G14810
TraesCS1A02G361600,AT3G09480
TraesCS1A02G361600,AT2G28720
TraesCS1A02G361600,AT3G46030
TraesCS1A02G361600,AT3G53650
TraesCS1A02G361600,AT1G07790
TraesCS1A02G361600,AT5G59910
TraesCS1A02G361600,AT2G37470
TraesCS1A02G361600,AT5G02570
TraesCS1A02G361600,AT3G45980
TraesCS1A02G361600,AT5G22880
TraesCS4B02G104600,AT2G45100
TraesCS4B02G104600,AT2G01280
TraesCS4B02G104600,AT3G09360
TraesCS4B02G104600,AT1G30455
TraesCS7B02G358900,AT5G10490
TraesCS7B02G358900,AT1G58200
TraesCS7A02G250000,AT4G38160
TraesCS7A02G517000,AT5G35080
TraesCS2B02G278200,AT1G14220
TraesCS2B02G278200,AT1G26820
TraesCS2B02G278200,AT2G02990
TraesCS2B02G278200,AT1G14210
TraesCS4B02G156500,AT2G36000
TraesCS6D02G260300,AT3G12120
TraesCS7A02G000300,AT4G35580
TraesCS7A02G000300,AT3G44290
TraesCS7A02G000300,AT5G04395
TraesCS7A02G000300,AT5G22290
TraesCS7A02G000300,AT3G49530
TraesCS7A02G000300,AT1G33060
TraesCS7A02G000300,AT2G27300
TraesCS7A02G000300,AT5G24590
TraesCS2D02G169600,AT5G63670
TraesCS2D02G169600,AT5G08565
TraesCS2A02G153000,AT3G62060
TraesCS2A02G153000,AT2G46930
TraesCS3A02G532600,AT1G17060
TraesCS2A02G286200,AT1G12820
TraesCS2A02G286200,AT3G26810
TraesCS2D02G413600,AT3G07040
TraesCS5B02G163600,AT1G78280
TraesCS4A02G428800,AT1G64590
TraesCS4A02G428800,AT4G24050
TraesCS1D02G030700,AT3G46600
TraesCS1D02G030700,AT2G29065
TraesCS1D02G030700,AT1G07520
TraesCS1D02G030700,AT1G07530
TraesCS1D02G030700,AT5G59450
TraesCS1D02G030700,AT2G29060
TraesCS1D02G030700,AT2G37650
TraesCS5D02G255100,AT5G65320
TraesCS5D02G255100,AT1G72210
TraesCS5D02G255100,AT5G46690
TraesCS5D02G255100,AT1G22490
TraesCS5B02G224500,AT1G15880
TraesCS6B02G264500,AT4G27470
TraesCS6B02G264500,AT4G03510
TraesCS6B02G264500,AT4G28270
TraesCS7A02G299200,AT1G79730
TraesCS3D02G218300,AT1G18550
TraesCS6A02G419600,AT5G19900
TraesCS1D02G214300,AT1G12110
TraesCS3B02G454000,AT5G28470
TraesCS2D02G039900,AT5G64440
TraesCS7D02G408400,AT1G78995
TraesCS5A02G464500,AT4G25000
TraesCS6B02G391500,AT3G18190
TraesCS6B02G322300,AT5G14880
TraesCS6B02G322300,AT1G70300
TraesCS1A02G274400,AT5G09810
TraesCS3B02G278300,AT4G29590
TraesCS3B02G392000,AT3G55440
TraesCS7A02G389200,AT1G26560
TraesCS4D02G240600,AT2G01690
TraesCS3B02G078900,AT5G59460
TraesCS4D02G107800,AT2G36500
TraesCS4D02G107800,AT3G52950
TraesCS5D02G376300,AT4G11800
TraesCS5D02G376300,AT4G23000
TraesCS6A02G220800,AT3G02920
TraesCS6A02G220800,AT2G24490
TraesCS6B02G435000,AT3G54826
TraesCS5A02G234600,AT4G08460
TraesCS5A02G234600,AT1G77770
TraesCS5A02G234600,AT1G68140
TraesCS5D02G409200,AT1G77360
TraesCS5D02G223800,AT5G20910
TraesCS1B02G054200,AT5G22820
TraesCS6B02G214700,AT5G56970
TraesCS6B02G214700,AT4G29740
TraesCS6B02G214700,AT2G19500
TraesCS3B02G268400,AT1G10600
TraesCS1B02G192100,AT4G10650
TraesCS7B02G262900,AT2G19640
TraesCS4B02G385200,AT5G60690
TraesCS2D02G331000,AT3G63370
TraesCS7D02G191800,AT5G40250
TraesCS7D02G191800,AT1G23980
TraesCS7B02G164600,AT2G30740
TraesCS7B02G164600,AT2G30730
TraesCS7B02G164600,AT2G43230
TraesCS7B02G164600,AT1G06700
TraesCS7B02G164600,AT3G59350
TraesCS5A02G503700,AT1G20330
TraesCS5A02G503700,AT1G76090
TraesCS1A02G321900,AT3G18850
TraesCS1A02G321900,AT1G75020
TraesCS4A02G255800,AT1G10120
TraesCS1D02G349600,AT5G27950
TraesCS2A02G436400,AT5G18700
TraesCS2A02G436400,AT1G33940
TraesCS2D02G146300,AT5G23530
TraesCS7D02G308800,AT4G37120
TraesCS7D02G308800,AT1G65660
TraesCS7D02G308800,AT3G45950
TraesCS3D02G052300,AT3G25730
TraesCS4A02G000300,AT3G20530
TraesCS4A02G000300,AT1G61860
TraesCS7D02G449300,AT1G56070
TraesCS7D02G449300,AT3G12915
TraesCS4A02G142300,AT3G05050
TraesCS4A02G142300,AT1G54610
TraesCS6B02G449000,AT3G05580
TraesCS6B02G449000,AT5G27840
TraesCS1A02G133400,AT3G08650
TraesCS4A02G324800,AT1G61010
TraesCS6A02G086000,AT5G48790
TraesCS4B02G040100,AT1G15200
TraesCS3B02G434100,AT5G48380
TraesCS2A02G436900,AT5G23320
TraesCS2A02G436900,AT5G08335
TraesCS4D02G123800,AT1G33110
TraesCS4D02G123800,AT1G33100
TraesCS4D02G123800,AT1G33090
TraesCS4D02G123800,AT1G33080
TraesCS7A02G324800,AT1G77610
TraesCS7A02G324800,AT1G21870
TraesCS5A02G544900,AT5G41150
TraesCS2D02G249000,AT4G20920
TraesCS2D02G249000,AT4G20910
TraesCS7D02G290800,AT5G60790
TraesCS2D02G305200,AT5G50990
TraesCS2D02G305200,AT3G26540
TraesCS4D02G325200,AT2G17170
TraesCS4D02G325200,AT2G17090
TraesCS2D02G487300,AT1G78690
TraesCS7D02G244300,AT1G51140
TraesCS1D02G203900,AT4G01500
TraesCS1B02G068600,AT2G37330
TraesCS6B02G228100,AT1G49600
TraesCS6B02G228100,AT1G47500
TraesCS6B02G228100,AT1G47490
TraesCS6B02G228100,AT3G19130
TraesCS7D02G291100,AT4G30350
TraesCS7D02G291100,AT5G57710
TraesCS7B02G443600,AT2G17730
TraesCS7B02G443600,AT5G66070
TraesCS7B02G443600,AT4G35840
TraesCS2D02G071600,AT1G11680
TraesCS5A02G315700,AT1G01200
TraesCS6B02G378600,AT1G80400
TraesCS6B02G378600,AT1G15590
TraesCS6B02G378600,AT4G32600
TraesCS1A02G148000,AT1G04510
TraesCS1A02G148000,AT2G33340
TraesCS3A02G251100,AT1G72880
TraesCS5D02G254300,AT2G33750
TraesCS5D02G254300,AT1G28220
TraesCS5D02G254300,AT1G28230
TraesCS6D02G171900,AT1G11240
TraesCS1A02G250300,AT3G52730
TraesCS7A02G045500,AT3G07040
TraesCS5D02G162100,AT2G37260
TraesCS3B02G162100,AT2G42580
TraesCS3B02G162100,AT1G53300
TraesCS3B02G162100,AT3G14950
TraesCS3B02G162100,AT3G58620
TraesCS1A02G405600,AT1G75220
TraesCS1A02G405600,AT1G19450
TraesCS2A02G291000,AT5G47900
TraesCS7B02G231000,AT2G25110
TraesCS5D02G343200,AT4G24160
TraesCS5A02G500700,AT2G17040
TraesCS7D02G385200,AT3G54250
TraesCS7D02G385200,AT2G38700
TraesCS7B02G160100,AT3G48760
TraesCS7B02G160100,AT5G41060
TraesCS7B02G160100,AT3G26935
TraesCS3D02G296200,AT2G34190
TraesCS5B02G060400,AT4G33670
TraesCS5B02G248200,AT4G08940
TraesCS5B02G109900,AT5G50210
TraesCS2B02G168000,AT5G40660
TraesCS6B02G045700,AT1G08100
TraesCS6B02G045700,AT5G60770
TraesCS6B02G045700,AT1G08090
TraesCS2D02G271400,AT2G26970
TraesCS2D02G190800,AT5G07650
TraesCS2D02G190800,AT5G07760
TraesCS2D02G190800,AT5G07770
TraesCS2D02G190800,AT5G07780
TraesCS5D02G268000,AT5G56030
TraesCS5D02G268000,AT5G56010
TraesCS5D02G268000,AT5G56000
TraesCS5B02G453600,AT1G59710
TraesCS5B02G453600,AT3G28630
TraesCS5B02G453600,AT1G27100
TraesCS5B02G453600,AT3G01311
TraesCS5B02G453600,AT1G69890
TraesCS5B02G453600,AT1G69900
TraesCS2A02G154800,AT1G16280
TraesCS7D02G509500,AT1G60430
TraesCS2D02G279000,AT5G48680
TraesCS2D02G279000,AT3G07170
TraesCS6A02G242100,AT3G60260
TraesCS6A02G242100,AT2G44770
TraesCS1D02G253500,AT1G75130
TraesCS7D02G482800,AT2G18940
TraesCS1A02G416700,AT3G10020
TraesCS2B02G257700,AT4G14615
TraesCS2B02G257700,AT1G52825
TraesCS4A02G311800,AT2G28150
TraesCS7D02G084100,AT3G15990
TraesCS1A02G115700,AT1G80160
TraesCS1A02G115700,AT1G15380
TraesCS2A02G559200,AT3G20050
TraesCS2A02G536000,AT2G07671
TraesCS2A02G536000,AT2G07777
TraesCS2A02G536000,ATMG01080
TraesCS2A02G536000,ATMG01090
TraesCS2B02G550000,AT1G69670
TraesCS2B02G550000,AT1G26830
TraesCS2D02G008400,AT1G07900
TraesCS2D02G008400,AT2G28500
TraesCS4D02G057500,AT4G16144
TraesCS6B02G128900,AT4G27000
TraesCS6B02G128900,AT5G54900
TraesCS6B02G128900,AT1G11650
TraesCS7B02G254000,AT5G20010
TraesCS7B02G254000,AT5G20020
TraesCS7D02G192700,AT3G28150
TraesCS3A02G251200,AT3G13890
TraesCS1D02G366700,AT4G36220
TraesCS1D02G366700,AT5G04330
TraesCSU02G012300,AT1G75710
TraesCS1A02G237200,AT4G15730
TraesCS1A02G237200,AT3G62900
TraesCS1A02G237200,AT1G02990
TraesCS7A02G330100,AT1G68160
TraesCS7A02G330100,AT1G60670
TraesCS7A02G330100,AT1G10820
TraesCS5B02G279700,AT4G13010
TraesCS1A02G186900,AT1G10360
TraesCS1A02G186900,AT1G10370
TraesCS3A02G268100,AT3G12700
TraesCS2B02G268400,AT1G30100
TraesCS2B02G268400,AT3G14440
TraesCS2B02G268400,AT1G78390
TraesCS2B02G268400,AT4G18350
TraesCS5B02G433300,AT5G18190
TraesCS5B02G433300,AT3G03930
TraesCS5B02G433300,AT3G03940
TraesCS7A02G131600,AT4G25640
TraesCS7A02G131600,AT4G00350
TraesCS3A02G368100,AT5G05770
TraesCS3A02G368100,AT3G11260
TraesCS4B02G247400,AT3G29390
TraesCS1A02G208400,AT1G63680
TraesCS5B02G125100,AT2G36010
TraesCS5B02G125100,AT5G22220
TraesCS1B02G379600,AT1G72670
TraesCS1B02G379600,AT1G17480
TraesCS7B02G165200,AT2G31500
TraesCS2D02G513300,AT5G03600
TraesCS2D02G513300,AT5G03590
TraesCS2D02G513300,AT3G09930
TraesCS2D02G513300,AT2G36325
TraesCS2D02G513300,AT5G03610
TraesCS2D02G554300,AT1G51380
TraesCS2D02G554300,AT3G19760
TraesCS2A02G407000,AT1G78610
TraesCS2A02G407000,AT2G17000
TraesCS2A02G407000,AT1G49260
TraesCS2A02G407000,AT2G17010
TraesCS2A02G407000,AT1G53470
TraesCS2A02G407000,AT3G14810
TraesCS6A02G065800,AT5G24330
TraesCS5A02G321500,AT5G47040
TraesCS7D02G313000,AT4G22730
TraesCS7D02G313000,AT5G51560
TraesCS3B02G388400,AT2G39450
TraesCS2D02G436200,AT3G22370
TraesCS2D02G436200,AT3G27620
TraesCS2D02G436200,AT1G32350
TraesCS2D02G436200,AT3G22360
TraesCS7B02G040500,AT5G35200
TraesCS4A02G313600,AT5G41340
TraesCS4A02G313600,AT1G63800
TraesCS7D02G238000,AT1G55690
TraesCS7D02G238000,AT5G56160
TraesCSU02G158700,ATMG01360
TraesCS1B02G238300,AT5G05560
TraesCS6B02G145800,AT5G46540
TraesCS6B02G145800,AT4G18050
TraesCS5B02G207200,AT5G60160
TraesCS3D02G247800,AT4G15850
TraesCS4A02G479400,AT3G14460
TraesCS4D02G304100,AT1G78230
TraesCS7D02G402200,AT4G19190
TraesCS3A02G091500,AT2G44060
TraesCS5A02G309700,AT1G01910
TraesCS4D02G189700,AT2G23230
TraesCS4D02G189700,AT3G32030
TraesCS4D02G189700,AT4G15870
TraesCS4D02G189700,AT1G33750
TraesCS4D02G189700,AT3G10980
TraesCS4D02G189700,AT5G05350
TraesCS4D02G189700,AT2G37140
TraesCS4D02G189700,AT3G14490
TraesCS4D02G189700,AT4G13300
TraesCS4D02G189700,AT3G29110
TraesCS4D02G189700,AT5G48110
TraesCS4D02G189700,AT3G14520
TraesCS4D02G189700,AT1G70080
TraesCS4D02G189700,AT5G44630
TraesCS4D02G189700,AT3G14540
TraesCS4D02G189700,AT4G20210
TraesCS4D02G189700,AT1G31950
TraesCS4D02G189700,AT3G29410
TraesCS4D02G189700,AT4G20230
TraesCS4D02G189700,AT1G48820
TraesCS4D02G189700,AT1G66020
TraesCS4D02G189700,AT4G13280
TraesCS4D02G189700,AT3G29190
TraesCS4D02G189700,AT1G48800
TraesCS4D02G189700,AT4G20200
TraesCSU02G146500,AT2G26300
TraesCS3B02G485000,AT1G72680
TraesCS7B02G049400,AT2G47430
TraesCS2D02G547100,AT3G53690
TraesCS3B02G458100,AT1G24706
TraesCS6D02G250800,AT2G42670
TraesCS6D02G250800,AT3G58670
TraesCS6D02G375100,ATMG00960
TraesCS6D02G375100,AT2G07768
TraesCS2A02G403200,AT2G02080
TraesCS2A02G403200,AT2G02070
TraesCS2A02G403200,AT1G14580
TraesCS2B02G378600,AT4G06744
TraesCS2B02G378600,AT1G49750
TraesCS2B02G378600,AT3G19320
TraesCS1D02G315400,AT2G33835
TraesCS1B02G322700,AT5G46850
TraesCS2B02G599800,AT2G32860
TraesCS6B02G214500,AT2G19580
TraesCS3D02G161500,AT2G26040
TraesCS3D02G161500,AT1G73000
TraesCS4A02G249100,AT3G28660
TraesCS4A02G249100,AT3G28640
TraesCS1D02G319400,AT5G54660
TraesCS1A02G304200,AT1G79620
TraesCS7A02G479400,ATMG00580
TraesCS6A02G059100,AT1G16240
TraesCS6A02G059100,AT1G16230
TraesCS6A02G059100,AT1G79590
TraesCS6A02G059100,AT1G16225
TraesCSU02G239400,AT3G46570
TraesCSU02G239400,AT3G55430
TraesCSU02G239400,AT2G39640
TraesCSU02G239400,AT5G24318
TraesCS6A02G088200,AT2G35390
TraesCS6A02G088200,AT2G44530
TraesCS6A02G088200,AT1G32380
TraesCS4A02G456100,AT2G35520
TraesCS4A02G456100,AT1G32210
TraesCS3B02G315400,AT5G45720
TraesCS3B02G315400,AT4G18820
TraesCS2A02G071100,AT4G38370
TraesCS2B02G250800,AT2G20650
TraesCS2B02G250800,AT4G28370
TraesCS4B02G192100,AT2G30110
TraesCS4B02G192100,AT5G06460
TraesCS6B02G310300,AT5G13070
TraesCS6D02G389600,AT1G01650
TraesCS6D02G389600,AT1G63690
TraesCS4A02G123900,AT3G06560
TraesCS4A02G363300,AT3G17030
TraesCS5A02G319000,AT1G37140
TraesCS5D02G306200,AT3G07480
TraesCS2D02G261005,AT4G37380
TraesCS2A02G464100,AT1G30470
TraesCS1B02G115200,AT4G33680
TraesCS1A02G263100,AT1G22810
TraesCS1A02G263100,AT1G71520
TraesCS1D02G208400,AT2G17730
TraesCS1D02G208400,AT5G66070
TraesCS1D02G208400,AT4G35840
TraesCS3A02G305800,AT1G29220
TraesCS6D02G049300,AT1G72050
TraesCS6D02G196500,AT3G01750
TraesCS4B02G218800,AT1G19900
TraesCS4B02G218800,AT1G75620
TraesCS3B02G574800,AT3G46680
TraesCS3B02G574800,AT3G46650
TraesCS3B02G574800,AT3G55710
TraesCS3B02G574800,AT5G05900
TraesCS3B02G574800,AT3G46690
TraesCS3B02G574800,AT2G26480
TraesCS3B02G574800,AT5G05870
TraesCS3B02G574800,AT3G11340
TraesCS3B02G574800,AT5G59580
TraesCS3B02G574800,AT3G46720
TraesCS3B02G574800,AT5G38010
TraesCS3B02G574800,AT3G55700
TraesCS3B02G574800,AT5G37950
TraesCS3B02G574800,AT5G38040
TraesCS3B02G574800,AT3G46670
TraesCS3B02G574800,AT5G05890
TraesCS3B02G574800,AT3G46700
TraesCS3B02G574800,AT3G46660
TraesCS3B02G574800,AT5G05860
TraesCS3B02G574800,AT5G59590
TraesCS3B02G574800,AT5G05880
TraesCS4A02G212200,AT2G20800
TraesCS4A02G212200,AT4G05020
TraesCS4A02G212200,AT4G21490
TraesCS7D02G047100,AT1G24470
TraesCS1D02G386400,AT3G56510
TraesCS7D02G140800,AT5G25310
TraesCS5B02G245000,AT2G33750
TraesCS5B02G245000,AT1G28220
TraesCS5B02G245000,AT1G28230
TraesCS3D02G421700,AT2G43710
TraesCS2A02G246300,AT1G04580
TraesCS2A02G246300,AT1G02590
TraesCS2A02G246300,AT2G27150
TraesCS2A02G246300,AT5G20960
TraesCS2A02G246300,AT3G43600
TraesCS5B02G150700,AT5G01620
TraesCS3B02G218200,AT1G31860
TraesCS7A02G555500,AT2G28120
TraesCS6D02G310900,AT5G18840
TraesCS6D02G310900,AT3G05150
TraesCS6D02G310900,AT2G48020
TraesCS4A02G232100,AT3G03320
TraesCS4A02G232100,AT2G43465
TraesCS6B02G404700,AT5G20410
TraesCS6B02G404700,AT2G11810
TraesCS1A02G380700,AT5G38110
TraesCS1A02G380700,AT1G66740
TraesCS4B02G252600,AT5G01430
TraesCS4B02G252600,AT3G49420
TraesCS4B02G252600,AT3G03180
TraesCS1D02G274900,AT1G08460
TraesCS1A02G228200,AT3G05640
TraesCS1A02G228200,AT5G27930
TraesCS1B02G178800,AT3G02680
TraesCS4B02G062800,AT4G34350
TraesCS7A02G208300,AT3G19190
TraesCS3D02G004100,AT1G18100
TraesCS6A02G356600,AT3G29590
TraesCS6A02G356600,AT3G29680
TraesCS6A02G356600,AT3G29690
TraesCS6A02G356600,AT3G29636
TraesCS6A02G356600,AT5G61160
TraesCS6A02G356600,AT3G29670
TraesCS6A02G356600,AT3G29635
TraesCS6A02G356600,AT5G39050
TraesCS6A02G356600,AT1G03940
TraesCS6A02G356600,AT1G03495
TraesCS6A02G356600,AT5G39090
TraesCS6A02G356600,AT3G29720
TraesCS6A02G356600,AT5G39080
TraesCS3A02G331500,AT2G40880
TraesCS3A02G331500,AT5G12140
TraesCS2B02G529300,AT1G73110
TraesCS5B02G345800,AT1G29450
TraesCS5B02G345800,AT1G29430
TraesCS5B02G345800,AT1G29460
TraesCS5B02G345800,AT1G29420
TraesCS5B02G345800,AT1G29440
TraesCS5B02G345800,AT1G76190
TraesCS5B02G345800,AT1G29510
TraesCS5B02G345800,AT1G29500
TraesCS5B02G345800,AT1G29490
TraesCS5B02G345800,AT5G27780
TraesCS5B02G188800,AT1G69840
TraesCS5D02G556800,AT1G73940
TraesCS3B02G186500,ATCG00560
TraesCS3B02G285800,AT5G63040
TraesCS5A02G556500,AT2G22610
TraesCS3B02G108700,AT5G57530
TraesCS3B02G108700,AT4G25820
TraesCS3B02G108700,AT5G57540
TraesCS1A02G055200,AT4G31130
TraesCS6D02G385600,AT1G02260
TraesCS7A02G229400,AT1G18100
TraesCS6B02G068800,AT3G26380
TraesCS5D02G104600,AT5G63310
TraesCS6D02G031600,AT2G28250
TraesCS7B02G314000,AT3G55830
TraesCS4A02G085300,AT5G16080
TraesCS4A02G085300,AT1G68620
TraesCS3D02G365200,AT2G13150
TraesCS3D02G365200,AT1G08320
TraesCS3D02G365200,AT2G12900
TraesCS3D02G365200,AT2G12940
TraesCS2D02G394700,AT5G41890
TraesCS7B02G033800,AT5G65490
TraesCS1A02G368500,AT5G46540
TraesCS1A02G368500,AT4G18050
TraesCS5A02G500000,AT2G17170
TraesCS5A02G500000,AT2G17090
TraesCS1B02G440700,AT2G46400
TraesCS7D02G279500,AT2G06960
TraesCS7D02G279500,AT2G36690
TraesCS6B02G171400,AT4G19830
TraesCS3B02G380000,AT2G40380
TraesCS3B02G380000,AT5G05380
TraesCS3B02G380000,AT2G38360
TraesCS3B02G380000,AT5G01640
TraesCS3B02G380000,AT4G00005
TraesCS3B02G380000,AT3G56110
TraesCS3B02G380000,AT5G07110
TraesCS3D02G422900,AT5G40900
TraesCS7D02G386200,AT1G74350
TraesCS2B02G520800,AT2G25870
TraesCS2B02G546500,AT1G52510
TraesCS1A02G039200,AT4G36270
TraesCS1A02G039200,AT4G36280
TraesCS1A02G039200,AT4G36290
TraesCS6B02G215700,AT5G63510
TraesCS6B02G215700,AT3G48680
TraesCS3A02G163900,AT3G07130
TraesCS3A02G163900,AT2G32770
TraesCS3B02G129400,AT1G28960
TraesCS3B02G129400,AT2G33980
TraesCS3B02G129400,AT5G45940
TraesCS4A02G270500,AT1G18180
TraesCS4A02G270500,AT1G73650
TraesCS7D02G419000,AT3G23730
TraesCS7D02G419000,AT4G14130
TraesCS3D02G192400,AT1G08700
TraesCS2A02G013200,AT5G38970
TraesCS2A02G013200,AT3G30180
TraesCS3D02G394800,AT1G05690
TraesCS1B02G233500,AT5G61500
TraesCS6B02G331100,AT2G13840
TraesCS1B02G210400,AT5G46910
TraesCS6D02G167100,AT3G15620
TraesCS3D02G471400,AT3G21480
TraesCS3D02G471400,AT4G03130
TraesCS5D02G305700,AT3G59380
TraesCS2D02G392800,AT5G24530
TraesCS7D02G322700,AT1G71930
TraesCS2A02G419800,AT1G31280
TraesCS2A02G419800,AT1G31290
TraesCS1A02G200500,AT4G01500
TraesCS4D02G220100,AT4G24580
TraesCS7D02G458700,AT3G09040
TraesCS7D02G458700,AT2G37320
TraesCS5B02G092600,AT2G32500
TraesCS2A02G387000,AT1G62750
TraesCS4B02G242700,AT3G25900
TraesCS7D02G489000,AT1G17145
TraesCS1D02G133300,AT5G01960
TraesCS7D02G008600,AT5G51480
TraesCS7D02G008600,AT4G12420
TraesCS7D02G008600,AT4G25240
TraesCS7D02G499300,AT2G24280
TraesCS3D02G078600,AT2G39050
TraesCS2B02G359600,AT5G63160
TraesCS2B02G359600,AT3G48360
TraesCS5D02G035600,AT3G47370
TraesCS5D02G035600,AT3G45030
TraesCS5D02G035600,AT5G62300
TraesCS2B02G366100,AT5G18750
TraesCS2B02G366100,AT3G05110
TraesCS2B02G366100,AT4G27980
TraesCS2B02G366100,AT3G04960
TraesCS5A02G216100,AT3G43240
TraesCS4D02G243900,AT4G13780
TraesCS2D02G270100,AT3G02550
TraesCS2D02G429900,AT4G02880
TraesCS2D02G429900,AT1G03290
TraesCS5D02G127900,AT1G35510
TraesCS5B02G430200,AT3G52800
TraesCS5B02G430200,AT2G36320
TraesCS5B02G430200,AT2G27580
TraesCS4B02G146400,ATMG00650
TraesCS7B02G078600,AT5G36210
TraesCS2A02G257300,AT4G27120
TraesCS2A02G407300,AT2G28100
TraesCS4B02G323900,AT1G68270
TraesCS4B02G323900,AT1G66120
TraesCS4B02G323900,AT1G65890
TraesCS4B02G323900,AT1G65880
TraesCS2D02G341700,AT2G04660
TraesCS7B02G206100,AT4G17370
TraesCS6B02G188300,AT1G23240
TraesCS6B02G188300,AT1G70670
TraesCS6B02G188300,AT1G23250
TraesCS6B02G188300,AT1G70680
TraesCS7D02G350500,AT2G26640
TraesCS2D02G257500,AT5G66600
TraesCS2D02G257500,AT3G18900
TraesCS2D02G257500,AT2G23700
TraesCS3A02G318300,AT3G57470
TraesCS3A02G318300,AT2G41790
TraesCS3A02G318300,AT3G57460
TraesCS7D02G390400,AT2G33570
TraesCS4A02G177000,AT1G50200
TraesCS2D02G097800,AT3G10740
TraesCS2D02G097800,AT5G26120
TraesCS6B02G167100,AT1G30330
TraesCS3D02G280000,AT1G16740
TraesCS5B02G059200,AT3G54620
TraesCS5B02G059200,AT4G02640
TraesCS4A02G150300,ATMG00220
TraesCS4A02G150300,AT2G07727
TraesCS1B02G410800,AT4G13400
TraesCS5B02G371900,AT4G24730
TraesCS4A02G302000,AT5G03730
TraesCS6D02G082600,AT1G55910
TraesCS7D02G245500,AT5G38900
TraesCS4D02G126600,AT2G26550
TraesCS2D02G239200,AT4G38050
TraesCS5B02G533800,AT2G47430
TraesCS5D02G087500,AT5G03240
TraesCS5A02G324400,AT1G48170
TraesCS3A02G047200,AT1G32500
TraesCS7D02G273600,AT1G20530
TraesCS7D02G273600,AT2G17110
TraesCS7D02G273600,AT4G35240
TraesCS5A02G149900,AT2G23230
TraesCS5A02G149900,AT3G32030
TraesCS5A02G149900,AT4G15870
TraesCS5A02G149900,AT1G33750
TraesCS5A02G149900,AT3G10980
TraesCS5A02G149900,AT5G05350
TraesCS5A02G149900,AT2G37140
TraesCS5A02G149900,AT3G14490
TraesCS5A02G149900,AT4G13300
TraesCS5A02G149900,AT3G29110
TraesCS5A02G149900,AT5G48110
TraesCS5A02G149900,AT3G14520
TraesCS5A02G149900,AT1G70080
TraesCS5A02G149900,AT5G44630
TraesCS5A02G149900,AT3G14540
TraesCS5A02G149900,AT4G20210
TraesCS5A02G149900,AT1G31950
TraesCS5A02G149900,AT3G29410
TraesCS5A02G149900,AT4G20230
TraesCS5A02G149900,AT1G48820
TraesCS5A02G149900,AT1G66020
TraesCS5A02G149900,AT4G13280
TraesCS5A02G149900,AT3G29190
TraesCS5A02G149900,AT1G48800
TraesCS5A02G149900,AT4G20200
TraesCS3B02G568500,AT3G06980
TraesCS4B02G203100,AT2G39470
TraesCS6B02G223700,AT1G34210
TraesCS6B02G223700,AT1G71830
TraesCS7D02G176200,AT5G65460
TraesCS2B02G566500,AT4G27710
TraesCS2B02G566500,AT2G46960
TraesCS2B02G566500,AT2G46950
TraesCS2A02G097100,AT1G09270
TraesCS4D02G241200,AT5G17610
TraesCS1A02G083800,AT1G54870
TraesCS1A02G083800,AT3G05260
TraesCS4A02G094800,AT2G29210
TraesCS2A02G130800,AT2G41210
TraesCS2A02G130800,AT3G07960
TraesCS2A02G130800,AT3G56960
TraesCS2B02G079500,AT5G38430
TraesCS2B02G079500,AT5G38420
TraesCS2B02G079500,AT5G38410
TraesCS2B02G079500,AT1G67090
TraesCS3A02G280600,AT5G25610
TraesCS4A02G045800,AT4G33820
TraesCS4A02G045800,AT4G33860
TraesCS4A02G045800,AT2G14690
TraesCS4A02G045800,AT4G33830
TraesCS4A02G045800,AT4G33840
TraesCS4A02G045800,AT4G33810
TraesCS6A02G195300,AT5G52470
TraesCS6A02G195300,AT4G25630
TraesCS6A02G195300,AT5G52490
TraesCS5A02G164400,AT4G05530
TraesCS4A02G199400,AT3G26782
TraesCS7A02G389900,AT1G50630
TraesCS7A02G389900,AT4G22270
TraesCS7A02G389900,AT3G20300
TraesCS7A02G389900,AT4G03820
TraesCS1B02G300000,AT3G45810
TraesCS1B02G300000,AT5G60010
TraesCS3A02G186000,AT3G56600
TraesCS3A02G186000,AT2G40850
TraesCS6A02G197300,AT1G33360
TraesCS6A02G167300,AT3G60100
TraesCS6A02G167300,AT2G44350
TraesCS3A02G288300,AT3G24450
TraesCS7A02G098700,ATMG00070
TraesCS4A02G043800,AT2G13810
TraesCS3A02G210600,AT5G15090
TraesCS3A02G210600,AT3G01280
TraesCSU02G037500,AT2G45790
TraesCS2A02G094500,AT1G60470
TraesCS2A02G094500,AT1G60450
TraesCS6A02G134700,AT2G04360
TraesCS5A02G423100,AT5G12980
TraesCS5A02G423100,AT3G20800
TraesCS7B02G166000,AT2G43560
TraesCSU02G020100,AT1G17840
TraesCS5A02G297400,AT2G01920
TraesCS5A02G297400,AT1G68110
TraesCS5A02G297400,AT1G25240
TraesCS5A02G297400,AT1G14686
TraesCSU02G041000,AT4G19220
