gene,orthologs
Bra037446,AT5G48950
Bra030887,AT1G55110
Bra000323,AT2G43730
Bra002931,AT5G55125
Bra029186,AT4G06634
Bra011446,AT4G33490
Bra010473,AT4G25230
Bra037091,AT1G56050
Bra002998,AT5G54280
Bra009176,AT5G06500
Bra008350,AT1G78160
Bra036698,AT2G19880
Bra033435,AT1G73050
Bra009187,AT5G27010
Bra001432,AT4G21380
Bra020940,AT4G19960
Bra003564,AT1G80380
Bra021963,AT5G45320
Bra006383,AT5G17070
Bra017629,AT4G34160
Bra025010,AT5G46620
Bra007590,AT3G61270
Bra003890,AT1G72170
Bra036680,AT2G20370
Bra029406,AT3G49410
Bra035436,AT2G44980
Bra027014,AT1G62830
Bra000708,AT4G10340
Bra030911,AT1G54030
Bra009282,AT5G07230
Bra039643,AT1G50240
Bra019093,AT5G56500
Bra002411,AT5G22440
Bra038248,AT3G19990
Bra013248,AT3G24650
Bra038219,AT3G19580
Bra025518,AT5G41140
Bra003766,AT1G61570
Bra023643,AT5G17860
Bra019614,AT5G61800
Bra027129,AT1G60783
Bra000162,AT2G40030
Bra007048,AT4G13460
Bra037036,AT4G32915
Bra003737,AT1G75880
Bra023227,AT1G31970
Bra009200,AT5G06510
Bra008758,AT5G14420
Bra007834,AT2G24762
Bra031996,AT3G03330
Bra006516,AT5G19760
Bra006143,AT5G12190
Bra039750,AT1G66140
Bra029988,AT3G50040
Bra032398,AT1G30520
Bra005774,AT5G38440
Bra037265,AT2G17620
Bra014860,AT3G53830
Bra040674,AT2G19480
Bra009724,AT5G24030
Bra001234,AT3G07080
Bra040321,AT2G45200
Bra020675,AT5G48850
Bra024320,AT5G64670
Bra028728,AT5G06560
Bra018313,AT2G30470
Bra017287,AT2G35840
Bra017837,AT4G37590
Bra033550,AT4G16265
Bra032565,AT1G03000
Bra029056,AT5G53750
Bra033099,AT5G39280
Bra008722,AT5G15100
Bra021758,AT2G31880
Bra026503,AT5G23310
Bra004072,AT4G38940
Bra037625,AT3G45060
Bra037329,AT1G01580
Bra032116,AT2G24220
Bra019300,AT4G23490
Bra002072,AT2G17550
Bra029461,AT4G12570
Bra028555,AT5G11000
Bra004097,AT1G67260
Bra004879,AT2G44950
Bra002507,AT5G60180
Bra001268,AT3G07820
Bra037275,AT2G17410
Bra021384,AT3G02920
Bra021119,AT1G28030
Bra000103,AT2G38890
Bra014293,AT3G17530
Bra024701,AT1G26640
Bra035830,AT3G19980
Bra034685,AT3G13350
Bra019763,AT1G12400
Bra002395,AT5G22160
Bra008840,AT5G13280
Bra008620,AT5G16480
Bra006568,AT5G20635
Bra012732,AT4G16195
Bra012683,AT4G17040
Bra006852,AT5G56850
Bra009646,AT5G04410
Bra018970,AT1G52410
Bra034451,AT2G34900
Bra004157,AT5G44950
Bra008455,AT3G21300
Bra018903,AT1G51350
Bra013130,AT3G20130
Bra036649,AT1G62720
Bra037476,AT5G48580
Bra013294,AT1G45100
Bra017523,AT5G46830
Bra017536,AT5G46640
Bra003557,AT1G15430
Bra009125,AT5G05680
Bra012486,AT1G25280
Bra008940,AT5G11740
Bra033079,AT3G29034
Bra000399,AT2G45720
Bra024971,AT5G47020
Bra024086,AT4G30310
Bra012821,AT3G52090
Bra026447,AT5G56520
Bra023926,AT3G20800
Bra031595,AT1G07830
Bra036059,AT3G50220
Bra020315,AT5G59490
Bra007502,AT4G34470
Bra001915,AT3G23605
Bra010010,AT5G28770
Bra016719,AT1G13930
Bra034128,AT5G04590
Bra023298,AT1G36095
Bra010672,AT4G39640
Bra032908,AT1G28420
Bra034578,AT4G33630
Bra026134,AT1G15400
Bra006576,AT5G20810
Bra008443,AT1G80750
Bra017734,AT4G35890
Bra012378,AT1G23530
Bra021121,AT3G15550
Bra035369,AT5G35870
Bra028944,AT5G56160
Bra012005,AT2G27680
Bra025097,AT5G44950
Bra040752,AT1G47200
Bra040077,AT4G32370
Bra013824,AT4G24680
Bra006543,AT5G20150
Bra017466,AT2G01110
Bra025237,AT3G26935
Bra040347,AT4G13700
Bra015444,AT1G05610
Bra000688,AT4G09670
Bra010118,AT5G62740
Bra036902,AT2G31470
Bra033219,AT1G02090
Bra024044,AT4G30780
Bra000153,AT2G39840
Bra035129,AT3G19184
Bra010233,AT4G31510
Bra036763,AT1G35680
Bra021852,AT2G33430
Bra009764,AT5G24420
Bra003517,AT3G62960
Bra002234,AT5G19410
Bra021876,AT2G33790
Bra009084,AT5G05070
Bra005866,AT5G05760
Bra033076,AT3G28970
Bra001547,AT3G14310
Bra018257,AT2G31340
Bra012580,AT4G18730
Bra005638,AT2G31830
Bra029685,AT3G07890
Bra010471,AT1G17020
Bra023416,AT5G13480
Bra004392,AT1G69530
Bra023627,AT5G17610
Bra036395,AT5G37500
Bra007058,AT3G54240
Bra002004,AT2G16910
Bra006825,AT5G57330
Bra021240,AT3G17365
Bra024207,AT4G28395
Bra022034,AT4G08450
Bra007144,AT1G48350
Bra013520,AT4G21340
Bra021666,AT2G16600
Bra032093,AT2G24450
Bra020168,AT5G22010
Bra031534,AT1G06680
Bra037442,AT5G49010
Bra036405,AT2G15090
Bra018855,AT1G50510
Bra029086,AT5G53250
Bra010201,AT3G43470
Bra030861,AT4G15210
Bra025141,AT2G03980
Bra004678,AT2G42280
Bra016526,AT1G19050
Bra020877,AT4G20960
Bra003718,AT1G76440
Bra030545,AT1G03850
Bra037556,AT3G17540
Bra022108,AT5G47150
Bra030486,AT1G50500
Bra008359,AT1G78410
Bra028498,AT2G07760
Bra015327,AT1G04555
Bra031899,AT5G64820
Bra021282,AT3G17900
Bra036108,AT5G27210
Bra033671,AT5G43270
Bra033573,AT4G38630
Bra036314,AT1G54330
Bra013324,AT4G18570
Bra005264,AT2G36490
Bra015331,AT1G04590
Bra036627,AT2G33845
Bra011482,AT4G33960
Bra006887,AT3G51970
Bra036737,AT1G33980
Bra018589,AT1G08970
Bra037390,AT4G01037
Bra013768,AT1G25460
Bra011513,AT4G34250
Bra003355,AT3G58750
Bra030592,AT1G04850
Bra035596,AT5G55930
Bra027378,AT3G13840
Bra009983,AT5G27980
Bra008502,AT1G79910
Bra005467,AT2G33845
Bra001014,AT3G16510
Bra010181,AT1G32690
Bra037708,AT2G43500
Bra008339,AT2G07806
Bra006022,AT5G09470
Bra008821,AT3G12600
Bra017386,AT2G03420
Bra026382,AT4G27060
Bra030775,AT1G09420
Bra033652,AT5G42940
Bra001453,AT3G12500
Bra024575,AT1G07010
Bra019779,AT1G12665
Bra002494,AT5G60300
Bra030231,AT2G22500
Bra026961,AT1G12650
Bra026116,AT1G15670
Bra039121,AT3G01390
Bra028908,AT5G01710
Bra006309,AT4G22390
Bra035798,AT3G20270
Bra028110,AT5G37020
Bra023334,AT5G11630
Bra001259,AT3G07570
Bra005491,AT2G33490
Bra013741,AT4G23890
Bra008955,AT5G11530
Bra006098,AT3G25860
Bra038071,AT3G15980
Bra019726,AT2G32560
Bra040142,AT3G04260
Bra035587,AT5G55710
Bra016656,AT1G80300
Bra007174,AT3G55530
Bra036244,AT1G56220
Bra028130,AT5G37590
Bra020773,AT3G06140
Bra009353,AT5G08580
Bra022296,AT3G18230
Bra005216,AT2G37170
Bra033322,AT4G01960
Bra023260,AT1G32360
Bra007247,AT3G56440
Bra027183,AT3G16200
Bra038479,AT4G16500
Bra012260,AT1G20960
Bra020436,AT5G57530
Bra007919,AT1G70505
Bra020588,AT5G27460
Bra005770,AT5G03560
Bra018271,AT2G31230
Bra018126,AT3G47620
Bra007777,AT2G25770
Bra006166,AT5G12870
Bra005317,AT2G30900
Bra014096,AT1G47870
Bra037811,AT5G65300
Bra022460,AT3G19830
Bra027157,AT1G60470
Bra017454,AT2G01410
Bra008371,AT1G78600
Bra032238,AT1G47990
Bra011031,AT4G28480
Bra022340,AT3G18630
Bra020517,AT5G25830
Bra019557,AT3G48670
Bra032076,AT2G24650
Bra013396,AT4G19430
Bra028942,AT5G56240
Bra040479,AT2G46860
Bra020985,AT4G18900
Bra009082,AT5G09805
Bra039199,AT2G23430
Bra005630,AT5G22100
Bra023536,AT5G15750
Bra016998,AT4G18880
Bra028175,AT5G38430
Bra038261,AT1G50640
Bra022962,AT2G34010
Bra013459,AT5G44560
Bra000754,AT4G11890
Bra040922,AT5G18980
Bra010657,AT4G39780
Bra020864,AT4G21895
Bra000810,AT4G04950
Bra027567,AT5G44720
Bra016366,AT2G01420
Bra026758,AT1G15530
Bra018951,AT5G22060
Bra038027,AT5G25410
Bra012819,AT3G52130
Bra036142,AT5G49460
Bra036505,AT4G29090
Bra031720,AT5G51470
Bra029310,AT5G61410
Bra016971,AT2G40780
Bra034854,AT2G41360
Bra014058,AT3G31430
Bra034291,AT5G11890
Bra025027,AT5G46250
Bra007804,AT2G25300
Bra011904,AT1G69440
Bra033467,AT3G51920
Bra007318,AT3G57300
Bra033819,AT3G46520
Bra026837,AT1G14350
Bra002250,AT5G19620
Bra029492,AT4G04460
Bra039418,AT3G05670
Bra003106,AT5G52870
Bra011656,AT4G36040
Bra011267,AT4G31380
Bra040777,AT5G35220
Bra023714,AT5G19250
Bra036114,AT5G28020
Bra035755,AT3G20670
Bra005647,AT2G31710
Bra038780,AT4G21200
Bra002047,AT2G17265
Bra008639,AT5G16170
Bra021205,AT3G16840
Bra033662,AT5G43130
Bra033161,AT3G02470
Bra011760,AT4G37420
Bra005389,AT2G34820
Bra025196,AT3G26310
Bra007950,AT1G70870
Bra016627,AT1G16880
Bra026105,AT1G15780
Bra034184,AT4G03100
Bra009607,AT5G02200
Bra009944,AT5G27760
Bra005428,AT2G34390
Bra020636,AT5G49400
Bra033599,AT4G39140
Bra015902,AT1G74580
Bra011773,AT4G37550
Bra012737,AT4G16160
Bra039948,AT3G22400
Bra008205,AT1G75550
Bra007044,AT3G54090
Bra026283,AT4G28088
Bra023873,AT3G01310
Bra036977,AT3G23750
Bra009693,AT5G23540
Bra023569,AT5G16480
Bra037586,AT3G18390
Bra035462,AT1G58120
Bra023805,AT3G22800
Bra024040,AT4G30840
Bra029623,AT3G07120
Bra020743,AT5G33393
Bra002883,AT4G13350
Bra004629,AT2G41620
Bra021266,AT3G17700
Bra003609,AT1G79490
Bra007469,AT3G59670
Bra004513,AT2G46720
Bra028015,AT1G33810
Bra032998,AT1G33390
Bra027202,AT3G15860
Bra034529,AT3G30370
Bra031647,AT1G08910
Bra007966,AT1G71160
Bra007557,AT3G60780
Bra038766,AT4G21650
Bra006138,AT5G12040
Bra022981,AT2G34600
Bra021466,AT3G02350
Bra008658,AT1G72550
Bra037336,AT4G00360
Bra029765,AT3G09390
Bra017153,AT2G37840
Bra017410,AT2G02760
Bra018535,AT4G02670
Bra004316,AT1G68540
Bra024821,AT2G02370
Bra011256,AT4G31290
Bra004868,AT1G14800
Bra032877,AT5G10770
Bra012176,AT2G48020
Bra033303,AT1G02230
Bra009769,AT5G24490
Bra029418,AT5G24600
Bra007371,AT3G57980
Bra021905,AT2G34355
Bra037744,AT2G42975
Bra006751,AT5G58590
Bra005726,AT5G02470
Bra003966,AT3G09120
Bra029603,AT3G06760
Bra040191,AT3G04480
Bra032292,AT1G29160
Bra023178,AT2G24280
Bra020370,AT5G58390
Bra015093,AT3G25050
Bra006968,AT3G22350
Bra004806,AT2G44120
Bra036273,AT4G02360
Bra013285,AT1G29400
Bra001264,AT3G07650
Bra029995,AT3G50100
Bra014342,AT2G01110
Bra005819,AT5G04770
Bra034298,AT2G26250
Bra038263,AT3G20330
Bra001006,AT3G01400
Bra009570,AT5G02750
Bra001514,AT3G13620
Bra009899,AT5G26717
Bra032533,AT1G04010
Bra008830,AT5G13440
Bra029126,AT1G71290
Bra002285,AT5G20240
Bra012926,AT5G61750
Bra023612,AT5G17330
Bra019578,AT3G49100
Bra000055,AT2G38330
Bra038172,AT1G56260
Bra024109,AT4G30080
Bra035034,AT1G78400
Bra009952,AT5G27540
Bra005436,AT2G34340
Bra018666,AT3G45190
Bra031660,AT4G11000
Bra007259,AT3G56630
Bra008789,AT5G13990
Bra031282,AT3G21430
Bra019212,AT4G24690
Bra002769,AT5G57030
Bra011827,AT4G39860
Bra011689,AT4G36530
Bra013414,AT4G19650
Bra033862,AT1G32050
Bra021785,AT3G23960
Bra020966,AT4G19210
Bra015823,AT1G75717
Bra007936,AT1G70690
Bra007182,AT3G55646
Bra035144,AT1G80900
Bra001558,AT3G14595
Bra019299,AT4G23500
Bra031332,AT3G22200
Bra018486,AT4G12580
Bra008725,AT2G42460
Bra012267,AT1G21090
Bra005999,AT2G37220
Bra003952,AT2G17390
Bra016601,AT1G17430
Bra019800,AT1G12930
Bra014375,AT1G53990
Bra012474,AT1G25490
Bra012280,AT1G21450
Bra037103,AT3G13230
Bra013129,AT2G14095
Bra033106,AT3G29635
Bra027465,AT5G42900
Bra015042,AT3G24460
Bra023512,AT5G15220
Bra013751,AT4G24015
Bra029182,AT5G51160
Bra010272,AT4G30810
Bra008173,AT1G74960
Bra021485,AT3G01175
Bra014453,AT3G61130
Bra040706,AT3G02050
Bra006232,AT5G14020
Bra030690,AT4G05460
Bra010342,AT4G29040
Bra011706,AT4G36780
Bra015947,AT2G42470
Bra002695,AT5G57790
Bra024862,AT2G01690
Bra006947,AT5G24240
Bra004861,AT5G51160
Bra035213,AT4G11570
Bra023576,AT5G16600
Bra037228,AT2G18245
Bra026597,AT5G18020
Bra016184,AT1G70820
Bra009996,AT5G28470
Bra020172,AT4G33990
Bra021562,AT3G14550
Bra002799,AT5G56680
Bra037528,AT5G47820
Bra015139,AT2G04220
Bra015310,AT1G04370
Bra012030,AT2G20970
Bra000067,AT2G38500
Bra010956,AT1G24267
Bra013934,AT4G25940
Bra021614,AT5G67360
Bra036532,AT5G25090
Bra030629,AT1G05860
Bra002475,AT5G60520
Bra040418,AT3G04945
Bra024628,AT1G23980
Bra017392,AT2G03270
Bra008588,AT5G16850
Bra004379,AT1G69410
Bra026742,AT1G15860
Bra012704,AT2G03020
Bra012978,AT5G61210
Bra015839,AT1G75500
Bra006110,AT5G11700
Bra000128,AT2G39300
Bra014564,AT3G58590
Bra018829,AT1G50060
Bra008653,AT5G16060
Bra020205,AT4G05460
Bra011648,AT4G35900
Bra036993,AT4G33625
Bra000493,AT2G28470
Bra037465,AT5G48720
Bra034497,AT1G62340
Bra031918,AT5G64430
Bra012938,AT5G61600
Bra018536,AT4G02650
Bra031462,AT1G60995
Bra040803,AT1G76900
Bra034417,AT1G29724
Bra000280,AT2G42910
Bra031380,AT5G27690
Bra005795,AT5G04130
Bra017335,AT3G26100
Bra003420,AT3G60550
Bra033657,AT5G43060
Bra006321,AT5G15790
Bra031824,AT5G66815
Bra023554,AT5G16160
Bra002119,AT5G17990
Bra038345,AT1G68850
Bra027921,AT4G04220
Bra012904,AT3G50170
Bra030836,AT1G55760
Bra004685,AT2G42350
Bra015505,AT1G06515
Bra027359,AT3G14210
Bra015678,AT1G77300
Bra026427,AT4G26510
Bra016560,AT3G10110
Bra001484,AT3G13040
Bra021233,AT3G17220
Bra032025,AT3G02970
Bra027198,AT3G15950
Bra005859,AT5G05530
Bra028463,AT3G48400
Bra009150,AT5G05920
Bra006295,AT5G15290
Bra039227,AT2G24090
Bra002273,AT5G19910
Bra019317,AT4G23190
Bra023010,AT4G38220
Bra030155,AT1G29660
Bra030800,AT1G09790
Bra023681,AT5G18520
Bra012531,AT4G19860
Bra000529,AT2G26990
Bra000388,AT1G10270
Bra027653,AT1G63650
Bra026213,AT1G14500
Bra006472,AT5G18670
Bra029645,AT1G07670
Bra015498,AT2G30960
Bra035454,AT1G58250
Bra027630,AT1G63260
Bra003408,AT3G60340
Bra029061,AT1G51370
Bra005020,AT2G39720
Bra004142,AT1G34480
Bra028364,AT5G45100
Bra007472,AT3G59710
Bra019119,AT3G57990
Bra017343,AT3G25882
Bra005511,AT2G33290
Bra001041,AT3G02350
Bra022556,AT5G51640
Bra016797,AT1G12030
Bra002455,AT5G60720
Bra023117,AT1G30680
Bra018566,AT1G09330
Bra036099,AT5G03480
Bra028214,AT5G38980
Bra007647,AT3G61980
Bra031295,AT3G21670
Bra031843,AT5G65925
Bra040437,AT3G63210
Bra018900,AT1G51200
Bra003156,AT2G37620
Bra027118,AT1G74090
Bra014715,AT4G34400
Bra031023,AT1G18280
Bra014503,AT3G60245
Bra028870,AT5G02550
Bra022483,AT1G65295
Bra010497,AT1G57650
Bra004169,AT1G66470
Bra038504,AT4G16730
Bra026583,AT2G02720
Bra037113,AT5G67360
Bra026819,AT1G14580
Bra025973,AT1G17460
Bra038973,AT1G54520
Bra039082,AT3G27380
Bra008851,AT5G13160
Bra008480,AT1G80340
Bra039371,AT3G13140
Bra037750,AT5G63680
Bra013195,AT1G47350
Bra012357,AT1G23060
Bra027587,AT1G04960
Bra003742,AT1G75760
Bra031779,AT1G11765
Bra006196,AT5G13370
Bra017932,AT1G21600
Bra013951,AT4G26110
Bra008545,AT4G01430
Bra000661,AT4G08960
Bra013973,AT5G17490
Bra009489,AT5G04060
Bra036870,AT4G14580
Bra017918,AT1G21480
Bra013852,AT4G24972
Bra038137,AT1G53645
Bra038454,AT4G16400
Bra030789,AT1G09610
Bra016724,AT1G13830
Bra031144,AT2G20870
Bra027072,AT1G61900
Bra019390,AT4G22270
Bra038513,AT2G21930
Bra016430,AT1G76720
Bra020806,AT4G35230
Bra025295,AT3G27670
Bra002543,AT5G59680
Bra015537,AT1G06930
Bra022573,AT5G52020
Bra018143,AT3G47480
Bra006122,AT5G11850
Bra031980,AT3G03660
Bra010612,AT4G37790
Bra040406,AT3G04790
Bra019634,AT3G52990
Bra033633,AT4G39670
Bra027675,AT1G64000
Bra001308,AT5G02400
Bra030844,AT4G09320
Bra038962,AT4G14020
Bra022388,AT3G19100
Bra010168,AT1G32490
Bra033483,AT4G14440
Bra021105,AT3G15355
Bra011962,AT2G28305
Bra016091,AT1G22650
Bra005286,AT2G36290
Bra023432,AT5G13740
Bra017925,AT1G21540
Bra004586,AT2G40750
Bra003273,AT3G57240
Bra007870,AT1G69610
Bra032351,AT1G30000
Bra006792,AT5G57920
Bra036795,AT3G51480
Bra030238,AT2G22430
Bra016023,AT1G73020
Bra001466,AT3G12700
Bra002036,AT2G17250
Bra038062,AT4G15880
Bra019878,AT1G11130
Bra040245,AT3G05920
Bra031192,AT2G21490
Bra024283,AT5G64300
Bra033606,AT4G39240
Bra000857,AT4G02880
Bra029327,AT5G11240
Bra039562,AT4G15180
Bra028284,AT5G51880
Bra002247,AT5G19580
Bra038393,AT1G14800
Bra025940,AT1G17880
Bra023694,AT5G18820
Bra004056,AT1G68000
Bra019910,AT1G10650
Bra008039,AT1G72560
Bra019967,AT1G10010
Bra031019,AT3G06210
Bra011958,AT2G28330
Bra011435,AT4G33380
Bra029552,AT4G05090
Bra018774,AT1G49030
Bra005430,AT2G34390
Bra006726,AT5G59050
Bra023214,AT1G27820
Bra015454,AT1G05800
Bra026649,AT2G01590
Bra039075,AT3G27520
Bra038894,AT1G52290
Bra012294,AT1G21830
Bra009986,AT5G28040
Bra028739,AT5G06210
Bra025269,AT3G27340
Bra003672,AT1G77710
Bra040422,AT3G63040
Bra022132,AT5G47455
Bra003152,AT2G37480
Bra017934,AT1G21640
Bra019639,AT3G52930
Bra011680,AT4G36410
Bra016265,AT1G69790
Bra011233,AT4G30930
Bra037920,AT4G10480
Bra041149,AT3G06570
Bra000435,AT2G46940
Bra033314,AT1G02335
Bra003827,AT1G73820
Bra003005,AT5G54180
Bra001207,AT4G13010
Bra008163,AT1G74690
Bra019628,AT2G36640
Bra014532,AT3G59700
Bra009026,AT5G10510
Bra006079,AT5G10840
Bra020732,AT3G30725
Bra003789,AT1G74710
Bra038152,AT5G61690
Bra036569,AT3G50710
Bra032046,AT5G64450
Bra009545,AT5G03210
Bra014258,AT1G50940
Bra014362,AT1G55080
Bra032897,AT1G28340
Bra038621,AT5G63310
Bra021172,AT3G16250
Bra014968,AT3G23630
Bra030875,AT1G55240
Bra037054,AT4G33270
Bra021594,AT3G15210
Bra036414,AT3G10195
Bra035055,AT1G78650
Bra019921,AT5G51470
Bra036470,AT2G20420
Bra026554,AT2G03340
Bra009245,AT5G07690
Bra030936,AT1G32420
Bra035387,AT4G21070
Bra019365,AT5G35900
Bra020142,AT5G21010
Bra000026,AT2G37890
Bra001952,AT3G24503
Bra005191,AT2G37480
Bra031954,AT3G04010
Bra010861,AT1G28540
Bra025589,AT5G40330
Bra007707,AT3G62860
Bra021625,AT2G30300
Bra036653,AT1G62660
Bra007418,AT3G58760
Bra023607,AT5G17240
Bra001328,AT3G23680
Bra033383,AT4G17200
Bra038333,AT1G68980
Bra034494,AT1G62310
Bra020190,AT5G22400
Bra002790,AT5G56840
Bra015413,AT1G05290
Bra019495,AT3G47080
Bra007487,AT3G60040
Bra011412,AT4G33090
Bra019097,AT3G11060
Bra039878,AT1G30950
Bra025600,AT5G40200
Bra017961,AT3G49710
Bra009312,AT5G07990
Bra014905,AT1G31300
Bra007027,AT3G53800
Bra014791,AT3G54750
Bra017131,AT2G38280
Bra015741,AT1G76460
Bra035296,AT5G42150
Bra019705,AT1G13750
Bra000402,AT2G45760
Bra038837,AT2G19010
Bra016127,AT1G71695
Bra017648,AT3G06160
Bra011609,AT4G35360
Bra035825,AT3G27900
Bra021099,AT3G15350
Bra005199,AT1G20350
Bra027435,AT3G13440
Bra018288,AT2G30950
Bra033353,AT1G02860
Bra025042,AT5G46070
Bra037950,AT3G62120
Bra011093,AT3G01020
Bra006723,AT1G35440
Bra001066,AT3G02830
Bra016083,AT1G72170
Bra012576,AT4G18800
Bra009755,AT1G27540
Bra024219,AT4G28190
Bra039688,AT1G53750
Bra023735,AT5G51250
Bra032162,AT2G23540
Bra022993,AT2G34820
Bra036486,AT2G24650
Bra020474,AT5G24880
Bra035862,AT5G63070
Bra015624,AT1G47270
Bra009304,AT5G01750
Bra031448,AT1G61170
Bra010351,AT4G28730
Bra011057,AT4G28750
Bra008090,AT1G73260
Bra012831,AT3G51895
Bra038546,AT2G18690
Bra016301,AT1G26970
Bra001900,AT3G23050
Bra039510,AT5G44370
Bra028430,AT5G39320
Bra017811,AT4G36900
Bra017944,AT1G21710
Bra024119,AT4G29880
Bra018750,AT1G23160
Bra003989,AT1G69660
Bra020750,AT3G06410
Bra018896,AT1G51140
Bra003119,AT5G52640
Bra003576,AT1G80660
Bra012138,AT5G67160
Bra018162,AT3G47160
Bra039717,AT1G18460
Bra006508,AT5G19520
Bra038981,AT3G14000
Bra039504,AT1G10230
Bra010801,AT1G30050
Bra001869,AT3G22490
Bra013238,AT3G24870
Bra018001,AT3G49210
Bra012657,AT4G17550
Bra009687,AT4G10720
Bra009005,AT5G10840
Bra000599,AT5G49920
Bra007764,AT2G26260
Bra025206,AT3G26430
Bra007205,AT3G55980
Bra015732,AT1G20980
Bra014515,AT3G60070
Bra004349,AT5G43690
Bra027134,AT1G60710
Bra024502,AT3G58940
Bra021404,AT3G62690
Bra038679,AT3G11760
Bra010881,AT1G28360
Bra036287,AT4G02195
Bra004727,AT2G42880
Bra037680,AT2G43860
Bra022011,AT5G46030
Bra035771,AT3G20557
Bra038231,AT3G19760
Bra006867,AT5G56560
Bra006676,AT5G60190
Bra024035,AT4G30935
Bra031692,AT1G09960
Bra000765,AT5G17470
Bra008202,AT1G75510
Bra040302,AT2G15180
Bra006208,AT5G13630
Bra005588,AT1G05230
Bra021840,AT2G33290
Bra007126,AT3G55010
Bra005700,AT5G01030
Bra027698,AT1G64385
Bra018742,AT4G02750
Bra029204,AT5G63730
Bra031999,AT3G03300
Bra008314,AT5G07940
Bra031962,AT4G33400
Bra024910,AT5G47780
Bra030873,AT1G55260
Bra004261,AT1G67810
Bra027035,AT1G62540
Bra040934,AT5G52950
Bra032269,AT1G48920
Bra019514,AT3G47810
Bra019155,AT4G25550
Bra037716,AT2G43390
Bra032595,AT2G42460
Bra018092,AT3G47980
Bra030981,AT2G37430
Bra009478,AT5G04190
Bra013173,AT2G05620
Bra035360,AT5G36250
Bra019017,AT1G53130
Bra018881,AT1G50950
Bra014116,AT1G48230
Bra011001,AT1G25540
Bra002858,AT1G60280
Bra005830,AT2G25295
Bra005067,AT2G38960
Bra006005,AT5G27030
Bra002690,AT5G57820
Bra023883,AT3G21460
Bra003361,AT3G59030
Bra026001,AT1G17130
Bra036659,AT1G62085
Bra019812,AT1G13140
Bra021754,AT1G63730
Bra016514,AT1G19270
Bra028151,AT5G37810
Bra021145,AT3G15920
Bra021356,AT3G03500
Bra034241,AT3G26540
Bra039789,AT2G37220
Bra015108,AT1G30820
Bra039279,AT2G46510
Bra033898,AT3G22930
Bra029088,AT5G53210
Bra004439,AT2G47670
Bra020479,AT5G24940
Bra013793,AT4G24340
Bra026654,AT3G27900
Bra019696,AT1G13970
Bra034562,AT4G33430
Bra026086,AT1G15990
Bra002935,AT5G55060
Bra001419,AT3G11740
Bra026101,AT1G15800
Bra007067,AT3G54340
Bra025998,AT1G17147
Bra015016,AT3G24010
Bra029866,AT5G05090
Bra020232,AT5G60750
Bra030892,AT3G13920
Bra011807,AT4G40080
Bra028260,AT4G23570
Bra029928,AT5G23740
Bra020834,AT4G22720
Bra035713,AT5G50830
Bra035573,AT5G55410
Bra032127,AT3G19760
Bra005280,AT3G52890
Bra014570,AT3G58480
Bra037790,AT5G64690
Bra025117,AT2G03550
Bra001891,AT3G22890
Bra035932,AT5G61390
Bra007404,AT3G58610
Bra008083,AT1G73260
Bra025187,AT3G26140
Bra014673,AT3G56760
Bra006495,AT2G42810
Bra002527,AT5G59840
Bra017664,AT4G34590
Bra039265,AT2G46680
Bra011844,AT4G39640
Bra001641,AT3G16857
Bra035355,AT1G65290
Bra015918,AT1G74350
Bra039808,AT3G53620
Bra030868,AT1G55330
Bra013602,AT4G22240
Bra000253,AT2G42070
Bra020800,AT3G05910
Bra000563,AT2G24690
Bra026339,AT4G27580
Bra006224,AT5G13930
Bra038638,AT5G63490
Bra023912,AT3G20920
Bra017693,AT4G35090
Bra038205,AT3G19380
Bra023434,AT5G13770
Bra002442,AT5G22940
Bra029732,AT3G08940
Bra001405,AT3G11480
Bra006418,AT5G17760
Bra018490,AT5G48670
Bra027875,AT1G58320
Bra023848,AT3G22170
Bra005219,AT2G37080
Bra036897,AT5G42590
Bra021736,AT2G31360
Bra026541,AT2G03740
Bra038490,AT4G16600
Bra016478,AT1G20080
Bra037805,AT5G65120
Bra035803,AT3G20220
Bra026619,AT2G02050
Bra013361,AT4G18910
Bra038166,AT1G56340
Bra000629,AT5G50760
Bra011849,AT1G62020
Bra028531,AT1G02080
Bra008136,AT1G74160
Bra005028,AT2G39640
Bra039144,AT3G01120
Bra025053,AT5G45800
Bra025039,AT5G46090
Bra031184,AT2G21380
Bra021765,AT2G31985
Bra039100,AT3G26990
Bra023857,AT3G21890
Bra026202,AT1G14600
Bra019307,AT4G23400
Bra040646,AT3G05320
Bra012230,AT1G20450
Bra020578,AT5G27730
Bra039184,arabinogalactan
Bra037350,AT4G00620
Bra025060,AT5G45750
Bra008477,AT1G80370
Bra038688,AT3G11930
Bra016915,AT2G41830
Bra013487,AT4G20990
Bra037503,AT4G31690
Bra030356,AT5G39200
Bra029468,AT5G16486
Bra010311,AT1G03820
Bra039930,AT2G14100
Bra039494,AT5G36170
Bra030401,AT1G66900
Bra009924,AT5G26860
Bra005408,AT1G36310
Bra020186,AT5G22350
Bra013313,AT4G18465
Bra002348,AT5G20970
Bra039197,AT2G23370
Bra031089,AT2G19580
Bra040281,AT3G06620
Bra030040,AT1G27360
Bra019223,AT4G24520
